省份ID	省名称	市ID	市名称	区县ID	区县名称
23	山西省	784	阳泉	4219	平定县
23	山西省	785	长治	4220	城区
23	山西省	785	长治	4221	长治县
23	山西省	785	长治	4222	屯留县
23	山西省	785	长治	4223	黎城县
23	山西省	785	长治	4224	长子县
23	山西省	785	长治	4225	沁县
23	山西省	785	长治	4226	潞城市
23	山西省	785	长治	4227	郊区
23	山西省	785	长治	4228	襄垣县
23	山西省	785	长治	4229	平顺县
23	山西省	785	长治	4230	壶关县
23	山西省	785	长治	4231	武乡县
23	山西省	785	长治	4232	沁源县
23	山西省	786	晋城	4233	城区
23	山西省	786	晋城	4234	阳城县
23	山西省	786	晋城	4235	泽州县
23	山西省	786	晋城	4236	高平市
23	山西省	786	晋城	4237	沁水县
23	山西省	786	晋城	4238	陵川县
23	山西省	787	朔州	4239	朔城区
23	山西省	787	朔州	4240	怀仁县
23	山西省	787	朔州	4241	平鲁区
23	山西省	787	朔州	4242	山阴县
23	山西省	787	朔州	4243	右玉县
23	山西省	787	朔州	4244	应县
23	山西省	788	晋中	4245	榆次区
23	山西省	788	晋中	4246	左权县
23	山西省	788	晋中	4247	昔阳县
23	山西省	788	晋中	4248	太谷县
23	山西省	788	晋中	4249	平遥县
23	山西省	788	晋中	4250	介休市
23	山西省	788	晋中	4251	榆社县
23	山西省	788	晋中	4252	和顺县
23	山西省	788	晋中	4253	寿阳县
23	山西省	788	晋中	4254	祁县
23	山西省	788	晋中	4255	灵石县
23	山西省	789	运城	4256	盐湖区
23	山西省	789	运城	4257	万荣县
23	山西省	789	运城	4258	稷山县
23	山西省	789	运城	4259	绛县
23	山西省	789	运城	4260	夏县
23	山西省	789	运城	4261	芮城县
23	山西省	789	运城	4262	河津市
23	山西省	789	运城	4263	临猗县
23	山西省	789	运城	4264	闻喜县
23	山西省	789	运城	4265	新绛县
23	山西省	789	运城	4266	垣曲县
23	山西省	789	运城	4267	平陆县
23	山西省	789	运城	4268	永济市
23	山西省	790	忻州	4269	忻府区
23	山西省	790	忻州	4270	五台县
23	山西省	790	忻州	4271	繁峙县
23	山西省	790	忻州	4272	静乐县
23	山西省	790	忻州	4273	五寨县
23	山西省	790	忻州	4274	河曲县
23	山西省	790	忻州	4275	偏关县
23	山西省	790	忻州	4276	原平市
23	山西省	790	忻州	4277	定襄县
23	山西省	790	忻州	4278	代县
23	山西省	790	忻州	4279	宁武县
23	山西省	790	忻州	4280	神池县
23	山西省	790	忻州	4281	岢岚县
23	山西省	790	忻州	4282	保德县
23	山西省	791	临汾	4283	尧都区
23	山西省	791	临汾	4284	翼城县
23	山西省	791	临汾	4285	洪洞县
23	山西省	791	临汾	4286	安泽县
23	山西省	791	临汾	4287	吉县
23	山西省	791	临汾	4288	大宁县
23	山西省	791	临汾	4289	永和县
23	山西省	791	临汾	4290	汾西县
23	山西省	791	临汾	4291	霍州市
23	山西省	791	临汾	4292	曲沃县
23	山西省	791	临汾	4293	襄汾县
23	山西省	791	临汾	4294	古县
23	山西省	791	临汾	4295	浮山县乡宁县
23	山西省	791	临汾	4296	隰县
23	山西省	791	临汾	4297	蒲县
23	山西省	791	临汾	4298	侯马市
23	山西省	792	吕梁	4299	离石区
23	山西省	792	吕梁	4300	交城县
23	山西省	792	吕梁	4301	临县
23	山西省	792	吕梁	4302	石楼县
23	山西省	792	吕梁	4303	方山县
23	山西省	792	吕梁	4304	交口县
23	山西省	792	吕梁	4305	汾阳市
23	山西省	792	吕梁	4306	文水县
23	山西省	792	吕梁	4307	兴县
23	山西省	792	吕梁	4308	柳林县
23	山西省	792	吕梁	4309	岚县
23	山西省	792	吕梁	4310	中阳县
23	山西省	792	吕梁	4311	孝义市
24	内蒙古自治区	244	呼和浩特市	4312	新城区
24	内蒙古自治区	244	呼和浩特市	4313	玉泉区
24	内蒙古自治区	244	呼和浩特市	4314	托克托县
24	内蒙古自治区	244	呼和浩特市	4315	清水河县
24	内蒙古自治区	244	呼和浩特市	4316	武川县
24	内蒙古自治区	244	呼和浩特市	4317	回民区
24	内蒙古自治区	244	呼和浩特市	4318	土默特左旗
24	内蒙古自治区	244	呼和浩特市	4319	和林格尔县
24	内蒙古自治区	793	包头市	4320	东河区
24	内蒙古自治区	793	包头市	4321	青山区
24	内蒙古自治区	793	包头市	4322	土默特右旗
24	内蒙古自治区	793	包头市	4323	达尔罕茂明安联合旗
24	内蒙古自治区	793	包头市	4324	昆都伦区
24	内蒙古自治区	793	包头市	4325	白云矿区
24	内蒙古自治区	793	包头市	4326	固阳县
24	内蒙古自治区	794	乌海市	4327	海勃湾区
24	内蒙古自治区	794	乌海市	4328	乌达区
24	内蒙古自治区	795	赤峰市	4329	红山区
24	内蒙古自治区	795	赤峰市	4330	松山区
24	内蒙古自治区	795	赤峰市	4331	巴林左旗
24	内蒙古自治区	795	赤峰市	4332	林西县
24	内蒙古自治区	795	赤峰市	4333	翁牛特旗
24	内蒙古自治区	795	赤峰市	4334	宁城县
24	内蒙古自治区	795	赤峰市	4335	海南区
24	内蒙古自治区	795	赤峰市	4336	元宝山区
24	内蒙古自治区	795	赤峰市	4337	阿鲁科尔沁旗
24	内蒙古自治区	795	赤峰市	4338	巴林右旗
24	内蒙古自治区	795	赤峰市	4339	克什克腾旗
24	内蒙古自治区	795	赤峰市	4340	喀喇沁旗
24	内蒙古自治区	795	赤峰市	4341	敖汉旗
24	内蒙古自治区	796	通辽市	4342	科尔沁区
24	内蒙古自治区	796	通辽市	4343	科尔沁左翼后旗
24	内蒙古自治区	796	通辽市	4344	库伦旗
24	内蒙古自治区	796	通辽市	4345	扎鲁特旗
24	内蒙古自治区	796	通辽市	4346	霍林郭勒市
24	内蒙古自治区	796	通辽市	4347	科尔沁左翼中旗
24	内蒙古自治区	796	通辽市	4348	开鲁县
24	内蒙古自治区	796	通辽市	4349	奈曼旗
24	内蒙古自治区	797	鄂尔多斯市	4350	东胜区
24	内蒙古自治区	797	鄂尔多斯市	4351	准格尔旗
24	内蒙古自治区	797	鄂尔多斯市	4352	鄂托克旗
24	内蒙古自治区	797	鄂尔多斯市	4353	乌审旗
24	内蒙古自治区	797	鄂尔多斯市	4354	伊金霍洛旗
24	内蒙古自治区	797	鄂尔多斯市	4355	达拉特旗
24	内蒙古自治区	797	鄂尔多斯市	4356	鄂托克前旗
24	内蒙古自治区	797	鄂尔多斯市	4357	杭锦旗
24	内蒙古自治区	798	呼伦贝尔市	4358	海拉尔区
24	内蒙古自治区	798	呼伦贝尔市	4359	莫力达瓦达斡尔族自治旗
24	内蒙古自治区	798	呼伦贝尔市	4360	鄂温克族自治旗
24	内蒙古自治区	798	呼伦贝尔市	4361	新巴尔虎左旗
24	内蒙古自治区	798	呼伦贝尔市	4362	满洲里市
24	内蒙古自治区	798	呼伦贝尔市	4363	扎兰屯市
24	内蒙古自治区	798	呼伦贝尔市	4364	根河市
24	内蒙古自治区	798	呼伦贝尔市	4365	阿荣旗
24	内蒙古自治区	798	呼伦贝尔市	4366	鄂伦春自治旗
24	内蒙古自治区	798	呼伦贝尔市	4367	陈巴尔虎旗
24	内蒙古自治区	798	呼伦贝尔市	4368	新巴尔虎右旗
24	内蒙古自治区	798	呼伦贝尔市	4369	牙克石市
24	内蒙古自治区	798	呼伦贝尔市	4370	额尔古纳市
24	内蒙古自治区	799	巴彦淖尔市	4394	临河区
24	内蒙古自治区	799	巴彦淖尔市	4395	磴口县
24	内蒙古自治区	799	巴彦淖尔市	4396	乌拉特中旗
24	内蒙古自治区	799	巴彦淖尔市	4397	杭锦后旗
24	内蒙古自治区	799	巴彦淖尔市	4398	五原县
24	内蒙古自治区	799	巴彦淖尔市	4399	乌拉特前旗
24	内蒙古自治区	799	巴彦淖尔市	4400	乌拉特后旗
24	内蒙古自治区	800	乌兰察布市	4371	集宁区
24	内蒙古自治区	800	乌兰察布市	4372	化德县
24	内蒙古自治区	800	乌兰察布市	4373	兴和县
24	内蒙古自治区	800	乌兰察布市	4374	察哈尔右翼前旗
24	内蒙古自治区	800	乌兰察布市	4375	察哈尔右翼后旗
24	内蒙古自治区	800	乌兰察布市	4376	丰镇市
24	内蒙古自治区	800	乌兰察布市	4377	卓资县
24	内蒙古自治区	800	乌兰察布市	4378	商都县
24	内蒙古自治区	800	乌兰察布市	4379	凉城县
24	内蒙古自治区	800	乌兰察布市	4380	察哈尔右翼中旗
24	内蒙古自治区	800	乌兰察布市	4381	四子王旗
24	内蒙古自治区	801	兴安盟	4404	乌兰浩特市
24	内蒙古自治区	801	兴安盟	4405	科尔沁右翼前旗
24	内蒙古自治区	801	兴安盟	4406	扎赉特旗
24	内蒙古自治区	801	兴安盟	4407	突泉县
24	内蒙古自治区	801	兴安盟	4408	阿尔山市
24	内蒙古自治区	801	兴安盟	4409	科尔沁右翼中旗
24	内蒙古自治区	802	锡林郭勒盟	4382	二连浩特市
24	内蒙古自治区	802	锡林郭勒盟	4383	阿巴嘎旗
24	内蒙古自治区	802	锡林郭勒盟	4384	苏尼特右旗
24	内蒙古自治区	802	锡林郭勒盟	4385	西乌珠穆沁旗
24	内蒙古自治区	802	锡林郭勒盟	4386	镶黄旗
24	内蒙古自治区	802	锡林郭勒盟	4387	正蓝旗
24	内蒙古自治区	802	锡林郭勒盟	4388	多伦县
24	内蒙古自治区	802	锡林郭勒盟	4389	锡林浩特市
24	内蒙古自治区	802	锡林郭勒盟	4390	苏尼特左旗
24	内蒙古自治区	802	锡林郭勒盟	4391	东乌珠穆沁旗
24	内蒙古自治区	802	锡林郭勒盟	4392	太仆寺旗
24	内蒙古自治区	802	锡林郭勒盟	4393	正镶白
24	内蒙古自治区	803	阿拉善盟	4401	阿拉善左旗
24	内蒙古自治区	803	阿拉善盟	4402	额济纳旗
24	内蒙古自治区	803	阿拉善盟	4403	阿拉善右旗
25	安徽省	144	合肥市	2348	包河区
25	安徽省	144	合肥市	2349	长丰县
25	安徽省	144	合肥市	2350	肥东县
25	安徽省	144	合肥市	2351	肥西县
25	安徽省	144	合肥市	2352	市辖区
25	安徽省	144	合肥市	2353	瑶海区
25	安徽省	144	合肥市	2354	庐阳区
25	安徽省	144	合肥市	2355	蜀山区
25	安徽省	804	芜湖市	4410	镜湖区
25	安徽省	804	芜湖市	4411	新芜区
25	安徽省	804	芜湖市	4412	芜湖县
25	安徽省	804	芜湖市	4413	南陵县
25	安徽省	804	芜湖市	4414	马塘区
25	安徽省	804	芜湖市	4415	鸠江区
25	安徽省	804	芜湖市	4416	繁昌县
25	安徽省	805	蚌埠市	4417	龙子湖区
25	安徽省	805	蚌埠市	4418	禹会区
25	安徽省	805	蚌埠市	4419	怀远县
25	安徽省	805	蚌埠市	4420	固镇县
25	安徽省	805	蚌埠市	4421	蚌山区
25	安徽省	805	蚌埠市	4422	淮上区
25	安徽省	805	蚌埠市	4423	五河县
25	安徽省	806	淮南市	4424	大通区
25	安徽省	806	淮南市	4425	谢家集区
25	安徽省	806	淮南市	4426	潘集区
25	安徽省	806	淮南市	4427	凤台县
25	安徽省	806	淮南市	4428	田家庵区
25	安徽省	806	淮南市	4429	八公山区
25	安徽省	807	马鞍山市	4430	金家庄区
25	安徽省	807	马鞍山市	4431	雨山区
25	安徽省	807	马鞍山市	4432	当涂县
25	安徽省	807	马鞍山市	4433	花山区
25	安徽省	808	淮北市	4434	杜集区
25	安徽省	808	淮北市	4435	烈山区
25	安徽省	808	淮北市	4436	濉溪县
25	安徽省	808	淮北市	4437	相山区
25	安徽省	809	铜陵市	4438	铜官山区
25	安徽省	809	铜陵市	4439	郊区
25	安徽省	809	铜陵市	4440	铜陵县
25	安徽省	809	铜陵市	4441	狮子山区
25	安徽省	810	安庆市	4442	迎江区
25	安徽省	810	安庆市	4443	郊区
25	安徽省	810	安庆市	4444	枞阳县
25	安徽省	810	安庆市	4445	太湖县
25	安徽省	810	安庆市	4446	望江县
25	安徽省	810	安庆市	4447	桐城市
25	安徽省	810	安庆市	4448	大观区
25	安徽省	810	安庆市	4449	怀宁县
25	安徽省	810	安庆市	4450	潜山县
25	安徽省	810	安庆市	4451	宿松县
25	安徽省	810	安庆市	4452	岳西县
25	安徽省	811	黄山市	4453	屯溪区
25	安徽省	811	黄山市	4454	徽州区
25	安徽省	811	黄山市	4455	休宁县
25	安徽省	811	黄山市	4456	祁门县
25	安徽省	811	黄山市	4457	黄山区
25	安徽省	811	黄山市	4458	歙县
25	安徽省	811	黄山市	4459	黟县
25	安徽省	812	滁州市	4460	琅琊区
25	安徽省	812	滁州市	4461	来安县
25	安徽省	812	滁州市	4462	定远县
25	安徽省	812	滁州市	4463	天长市
25	安徽省	812	滁州市	4464	明光市
25	安徽省	812	滁州市	4465	南谯区
25	安徽省	812	滁州市	4466	全椒县
25	安徽省	812	滁州市	4467	凤阳县
25	安徽省	813	阜阳市	4468	颍州区
25	安徽省	813	阜阳市	4469	颍泉区
25	安徽省	813	阜阳市	4470	太和县
25	安徽省	813	阜阳市	4471	颍上县
25	安徽省	813	阜阳市	4472	界首市
25	安徽省	813	阜阳市	4473	颍东区
25	安徽省	813	阜阳市	4474	临泉县
25	安徽省	813	阜阳市	4475	阜南县
25	安徽省	814	宿州市	4476	墉桥区
25	安徽省	814	宿州市	4477	萧县
25	安徽省	814	宿州市	4478	泗县
25	安徽省	814	宿州市	4479	砀山县
25	安徽省	814	宿州市	4480	灵璧县
25	安徽省	815	巢湖市	4481	居巢区
25	安徽省	815	巢湖市	4482	无为县
25	安徽省	815	巢湖市	4483	和县
25	安徽省	815	巢湖市	4484	庐江县
25	安徽省	815	巢湖市	4485	含山县
25	安徽省	816	六安市	4486	金安区
25	安徽省	816	六安市	4487	寿县
25	安徽省	816	六安市	4488	舒城县
25	安徽省	816	六安市	4489	裕安区
25	安徽省	816	六安市	4490	霍邱县
25	安徽省	816	六安市	4491	金寨县
25	安徽省	817	亳州市	4492	谯城区
25	安徽省	817	亳州市	4493	蒙城县
25	安徽省	817	亳州市	4494	利辛县
25	安徽省	817	亳州市	4495	涡阳县
25	安徽省	818	池州市	4496	贵池区
25	安徽省	818	池州市	4497	石台县
25	安徽省	818	池州市	4498	青阳县
25	安徽省	818	池州市	4499	东至县
25	安徽省	819	宣城市	4500	宣州区
25	安徽省	819	宣城市	4501	广德县
25	安徽省	819	宣城市	4502	绩溪县
25	安徽省	819	宣城市	4503	宁国市
25	安徽省	819	宣城市	4504	郎溪县
25	安徽省	819	宣城市	4505	泾县
25	安徽省	819	宣城市	4506	旌德县
26	浙江省	129	杭州市	2407	市辖区
26	浙江省	129	杭州市	2408	上城区
26	浙江省	129	杭州市	2409	下城区
26	浙江省	129	杭州市	2410	江干区
26	浙江省	129	杭州市	2411	拱墅区
26	浙江省	129	杭州市	2412	西湖区
26	浙江省	129	杭州市	2413	富阳市
26	浙江省	129	杭州市	2414	临安市
26	浙江省	129	杭州市	2415	滨江区
26	浙江省	129	杭州市	2416	萧山区
26	浙江省	129	杭州市	2417	余杭区
26	浙江省	129	杭州市	2418	桐庐县
26	浙江省	129	杭州市	2419	淳安县
26	浙江省	129	杭州市	2420	建德市
26	浙江省	820	宁波市	4507	海曙区
26	浙江省	820	宁波市	4508	江北区
26	浙江省	820	宁波市	4509	镇海区
26	浙江省	820	宁波市	4510	象山县
26	浙江省	820	宁波市	4511	余姚市
26	浙江省	820	宁波市	4512	奉化市
26	浙江省	820	宁波市	4513	江东区
26	浙江省	820	宁波市	4514	北仑区
26	浙江省	820	宁波市	4515	鄞州区
26	浙江省	820	宁波市	4516	宁海县
26	浙江省	820	宁波市	4517	慈溪市
26	浙江省	821	温州市	4518	鹿城区
26	浙江省	821	温州市	4519	瓯海区
26	浙江省	821	温州市	4520	永嘉县
26	浙江省	821	温州市	4521	苍南县
26	浙江省	821	温州市	4522	泰顺县
26	浙江省	821	温州市	4523	乐清市
26	浙江省	821	温州市	4524	龙湾区
26	浙江省	821	温州市	4525	洞头县
26	浙江省	821	温州市	4526	平阳县
26	浙江省	821	温州市	4527	文成县
26	浙江省	821	温州市	4528	瑞安市
26	浙江省	822	嘉兴市	4529	秀城区
26	浙江省	822	嘉兴市	4530	海盐县
26	浙江省	822	嘉兴市	4531	桐乡市
26	浙江省	822	嘉兴市	4532	平湖市
26	浙江省	822	嘉兴市	4533	嘉善县
26	浙江省	822	嘉兴市	4534	海宁市
26	浙江省	823	湖州市	4535	吴兴区
26	浙江省	823	湖州市	4536	德清县
26	浙江省	823	湖州市	4537	安吉县
26	浙江省	823	湖州市	4538	南浔区
26	浙江省	823	湖州市	4539	长兴县
26	浙江省	824	绍兴市	4540	越城区
26	浙江省	824	绍兴市	4541	嵊州市
26	浙江省	824	绍兴市	4542	绍兴县
26	浙江省	824	绍兴市	4543	新昌县
26	浙江省	824	绍兴市	4544	上虞市
26	浙江省	824	绍兴市	4545	诸暨市
26	浙江省	825	金华市	4546	婺城区
26	浙江省	825	金华市	4547	武义县
26	浙江省	825	金华市	4548	磐安县
26	浙江省	825	金华市	4549	义乌市
26	浙江省	825	金华市	4550	永康市
26	浙江省	825	金华市	4551	金东区
26	浙江省	825	金华市	4552	浦江县
26	浙江省	825	金华市	4553	兰溪市
26	浙江省	825	金华市	4554	东阳市
26	浙江省	826	衢州市	4555	柯城区
26	浙江省	826	衢州市	4556	常山县
26	浙江省	826	衢州市	4557	龙游县
26	浙江省	826	衢州市	4558	江山市
26	浙江省	826	衢州市	4559	衢江区
26	浙江省	826	衢州市	4560	开化县
26	浙江省	827	舟山市	4561	定海区
26	浙江省	827	舟山市	4562	岱山县
26	浙江省	827	舟山市	4563	嵊泗县
26	浙江省	827	舟山市	4564	普陀区
26	浙江省	828	台州市	4565	椒江区
26	浙江省	828	台州市	4566	路桥区
26	浙江省	828	台州市	4567	三门县
26	浙江省	828	台州市	4568	仙居县
26	浙江省	828	台州市	4569	临海市
26	浙江省	828	台州市	4570	黄岩区
26	浙江省	828	台州市	4571	玉环县
26	浙江省	828	台州市	4572	天台县
26	浙江省	828	台州市	4573	温岭市
26	浙江省	829	丽水市	4574	莲都区
26	浙江省	829	丽水市	4575	缙云县
26	浙江省	829	丽水市	4576	松阳县
26	浙江省	829	丽水市	4577	庆元县
26	浙江省	829	丽水市	4578	龙泉市
26	浙江省	829	丽水市	4579	青田县
26	浙江省	829	丽水市	4580	遂昌县
26	浙江省	829	丽水市	4581	云和县
26	浙江省	829	丽水市	4582	景宁畲族自治县
27	福建省	113	福州市	2265	市辖区
27	福建省	113	福州市	2266	鼓楼区
27	福建省	113	福州市	2267	台江区
27	福建省	113	福州市	2268	仓山区
27	福建省	113	福州市	2269	马尾区
27	福建省	113	福州市	2270	晋安区
27	福建省	113	福州市	2271	福清市
27	福建省	113	福州市	2272	长乐市
27	福建省	113	福州市	2273	闽侯县
27	福建省	113	福州市	2274	连江县
27	福建省	113	福州市	2275	罗源县
27	福建省	113	福州市	2276	闽清县
27	福建省	113	福州市	2277	永泰县
27	福建省	113	福州市	2278	平潭县
27	福建省	830	厦门市	4583	思明区
27	福建省	830	厦门市	4584	湖里区
27	福建省	830	厦门市	4585	同安区
27	福建省	830	厦门市	4586	翔安区
27	福建省	830	厦门市	4587	海沧区
27	福建省	830	厦门市	4588	集美区
27	福建省	831	莆田市	4601	城厢区
27	福建省	831	莆田市	4602	荔城区
27	福建省	831	莆田市	4603	仙游县
27	福建省	831	莆田市	4604	涵江区
27	福建省	831	莆田市	4605	秀屿区
27	福建省	832	三明市	4589	梅列区
27	福建省	832	三明市	4590	明溪县
27	福建省	832	三明市	4591	宁化县
27	福建省	832	三明市	4592	尤溪县
27	福建省	832	三明市	4593	将乐县
27	福建省	832	三明市	4594	建宁县
27	福建省	832	三明市	4595	永安市
27	福建省	832	三明市	4596	三元区
27	福建省	832	三明市	4597	清流县
27	福建省	832	三明市	4598	大田县
27	福建省	832	三明市	4599	沙县
27	福建省	832	三明市	4600	泰宁县
27	福建省	833	泉州市	4606	鲤城区
27	福建省	833	泉州市	4607	洛江区
27	福建省	833	泉州市	4608	惠安县
27	福建省	833	泉州市	4609	永春县
27	福建省	833	泉州市	4610	金门县
27	福建省	833	泉州市	4611	晋江市
27	福建省	833	泉州市	4612	南安市
27	福建省	833	泉州市	4613	丰泽区
27	福建省	833	泉州市	4614	泉港区
27	福建省	833	泉州市	4615	安溪县
27	福建省	833	泉州市	4616	德化县
27	福建省	833	泉州市	4617	石狮市
27	福建省	834	漳州市	4618	芗城区
27	福建省	834	漳州市	4619	云霄县
27	福建省	834	漳州市	4620	诏安县
27	福建省	834	漳州市	4621	东山县
27	福建省	834	漳州市	4622	平和县
27	福建省	834	漳州市	4623	龙海市
27	福建省	834	漳州市	4624	龙文区
27	福建省	834	漳州市	4625	漳浦县
27	福建省	834	漳州市	4626	长泰县
27	福建省	834	漳州市	4627	南靖县
27	福建省	834	漳州市	4628	华安县
27	福建省	835	南平市	4629	延平区
27	福建省	835	南平市	4630	浦城县
27	福建省	835	南平市	4631	松溪县
27	福建省	835	南平市	4632	邵武市
27	福建省	835	南平市	4633	建瓯市
27	福建省	835	南平市	4634	建阳市
27	福建省	835	南平市	4635	顺昌县
27	福建省	835	南平市	4636	光泽县
27	福建省	835	南平市	4637	政和县
27	福建省	835	南平市	4638	武夷山市
27	福建省	836	龙岩市	4639	新罗区
27	福建省	836	龙岩市	4640	永定县
27	福建省	836	龙岩市	4641	武平县
27	福建省	836	龙岩市	4642	漳平市
27	福建省	836	龙岩市	4643	长汀县
27	福建省	836	龙岩市	4644	上杭县
27	福建省	836	龙岩市	4645	连城县
27	福建省	837	宁德市	4646	蕉城区
27	福建省	837	宁德市	4647	古田县
27	福建省	837	宁德市	4648	寿宁县
27	福建省	837	宁德市	4649	柘荣县
27	福建省	837	宁德市	4650	福鼎市
27	福建省	837	宁德市	4651	霞浦县
27	福建省	837	宁德市	4652	屏南县
27	福建省	837	宁德市	4653	周宁县
27	福建省	837	宁德市	4654	福安市
28	湖北省	181	武汉市	1812	市辖区
28	湖北省	181	武汉市	1813	江岸区
28	湖北省	181	武汉市	1814	江汉区
28	湖北省	181	武汉市	1815	乔口区
28	湖北省	181	武汉市	1816	汉阳区
28	湖北省	181	武汉市	1817	武昌区
28	湖北省	181	武汉市	1818	黄陂区
28	湖北省	181	武汉市	1819	新洲区
28	湖北省	181	武汉市	1820	青山区
28	湖北省	181	武汉市	1821	洪山区
28	湖北省	181	武汉市	1822	东西湖区
28	湖北省	181	武汉市	1823	汉南区
28	湖北省	181	武汉市	1824	蔡甸区
28	湖北省	181	武汉市	1825	江夏区
28	湖北省	838	黄石市	4655	黄石港区
28	湖北省	838	黄石市	4656	铁山区
28	湖北省	838	黄石市	4657	大冶市
28	湖北省	838	黄石市	4658	下陆区
28	湖北省	838	黄石市	4659	阳新县
28	湖北省	839	十堰市	4669	茅箭区
28	湖北省	839	十堰市	4670	郧县
28	湖北省	839	十堰市	4671	竹山县
28	湖北省	839	十堰市	4672	房县
28	湖北省	839	十堰市	4673	丹江口市
28	湖北省	839	十堰市	4674	张湾区
28	湖北省	839	十堰市	4675	郧西县
28	湖北省	839	十堰市	4676	竹溪县
28	湖北省	840	宜昌市	4685	西陵区
28	湖北省	840	宜昌市	4686	点军区
28	湖北省	840	宜昌市	4687	夷陵区
28	湖北省	840	宜昌市	4688	兴山县
28	湖北省	840	宜昌市	4689	长阳土家族自治县
28	湖北省	840	宜昌市	4690	宜都市
28	湖北省	840	宜昌市	4691	枝江市
28	湖北省	840	宜昌市	4692	伍家岗区
28	湖北省	840	宜昌市	4693	虎亭区
28	湖北省	840	宜昌市	4694	远安县
28	湖北省	840	宜昌市	4695	秭归县
28	湖北省	840	宜昌市	4696	五峰土家族自治县
28	湖北省	840	宜昌市	4697	当阳市
28	湖北省	841	襄樊市	4660	襄城区
28	湖北省	841	襄樊市	4661	襄阳区
28	湖北省	841	襄樊市	4662	谷城县
28	湖北省	841	襄樊市	4663	老河口市
28	湖北省	841	襄樊市	4664	宜城市
28	湖北省	841	襄樊市	4665	樊城区
28	湖北省	841	襄樊市	4666	南漳县
28	湖北省	841	襄樊市	4667	保康县
28	湖北省	841	襄樊市	4668	枣阳市
28	湖北省	842	鄂州市	4703	梁子湖区
28	湖北省	842	鄂州市	4704	鄂城区
28	湖北省	842	鄂州市	4705	华容区
28	湖北省	843	荆门市	4698	东宝区
28	湖北省	843	荆门市	4699	京山县
28	湖北省	843	荆门市	4700	钟祥市
28	湖北省	843	荆门市	4701	掇刀区
28	湖北省	843	荆门市	4702	沙洋县
28	湖北省	844	孝感市	4706	孝南区
28	湖北省	844	孝感市	4707	大悟县
28	湖北省	844	孝感市	4708	应城市
28	湖北省	844	孝感市	4709	汉川市
28	湖北省	844	孝感市	4710	孝昌县
28	湖北省	844	孝感市	4711	云梦县
28	湖北省	844	孝感市	4712	安陆市
28	湖北省	845	荆州市	4677	沙市区
28	湖北省	845	荆州市	4678	公安县
28	湖北省	845	荆州市	4679	江陵县
28	湖北省	845	荆州市	4680	洪湖市
28	湖北省	845	荆州市	4681	松滋市
28	湖北省	845	荆州市	4682	荆州区
28	湖北省	845	荆州市	4683	监利县
28	湖北省	845	荆州市	4684	石首市
28	湖北省	846	黄冈市	4713	黄州区
28	湖北省	846	黄冈市	4714	红安县
28	湖北省	846	黄冈市	4715	英山县
28	湖北省	846	黄冈市	4716	蕲春县
28	湖北省	846	黄冈市	4717	麻城市
28	湖北省	846	黄冈市	4718	武穴市
28	湖北省	846	黄冈市	4719	团风县
28	湖北省	846	黄冈市	4720	罗田县
28	湖北省	846	黄冈市	4721	浠水县
28	湖北省	846	黄冈市	4722	黄梅县
28	湖北省	847	咸宁市	4723	咸安区
28	湖北省	847	咸宁市	4724	通城县
28	湖北省	847	咸宁市	4725	通山县
28	湖北省	847	咸宁市	4726	赤壁市
28	湖北省	847	咸宁市	4727	嘉鱼县
28	湖北省	847	咸宁市	4728	崇阳县
28	湖北省	848	随州市	4729	曾都区
28	湖北省	848	随州市	4730	广水市
28	湖北省	849	恩施土家族苗族自治州	4731	恩施市
28	湖北省	849	恩施土家族苗族自治州	4732	建始县
28	湖北省	849	恩施土家族苗族自治州	4733	鹤峰县
28	湖北省	849	恩施土家族苗族自治州	4734	利川市
28	湖北省	849	恩施土家族苗族自治州	4735	巴东县
28	湖北省	849	恩施土家族苗族自治州	4736	宣恩县
28	湖北省	849	恩施土家族苗族自治州	4737	来凤县
28	湖北省	849	恩施土家族苗族自治州	4738	咸丰县
28	湖北省	850	仙桃市	1751	市辖区
28	湖北省	850	仙桃市	1752	袁州区
28	湖北省	850	仙桃市	1753	奉新县
28	湖北省	850	仙桃市	1754	万载县
28	湖北省	850	仙桃市	1755	上高县
28	湖北省	850	仙桃市	1756	宜丰县
28	湖北省	850	仙桃市	1757	靖安县
28	湖北省	850	仙桃市	1758	铜鼓县
28	湖北省	850	仙桃市	1759	丰城市
28	湖北省	850	仙桃市	1760	樟树市
28	湖北省	850	仙桃市	1761	高安市
28	湖北省	851	潜江市	2440	吉安县
28	湖北省	851	潜江市	2441	吉水县
28	湖北省	851	潜江市	2442	峡江县
28	湖北省	851	潜江市	2443	新干县
28	湖北省	851	潜江市	2444	永丰县
28	湖北省	851	潜江市	2445	泰和县
28	湖北省	851	潜江市	2446	吉州区
28	湖北省	851	潜江市	2447	青原区
28	湖北省	851	潜江市	2448	遂川县
28	湖北省	851	潜江市	2449	万安县
28	湖北省	851	潜江市	2450	安福县
28	湖北省	851	潜江市	2451	永新县
28	湖北省	851	潜江市	2452	井冈山市
28	湖北省	851	潜江市	2453	市辖区
28	湖北省	852	天门市	1860	市辖区
28	湖北省	853	神农架林区	1930	市辖区
28	湖北省	853	神农架林区	1931	宝塔区
28	湖北省	853	神农架林区	1932	延长县
28	湖北省	853	神农架林区	1933	延川县
28	湖北省	853	神农架林区	1934	子长县
